date,text,sentiment
20140403,"For the Tech-Savvy With a Need for Speed, a Limited Choice of Towns With Fiber The United States is 14th globally when it comes to offering fiber connectivity. Municipalities that offer it are often small or rural.",0
20140404,"Three Star Deal Makers Going Separate Ways in London Three star deal makers in London are going their separate ways less than a year after joining forces, but are expected to continue to work together in the future.",0
20140407,"Questions for Comcast as It Looks to Grow As the company prepares to defend its proposed merger with Time Warner Cable at a Senate hearing this week, some obvious questions require answers.",0
20140408,Internet Choice Will Be Crucial Battlefield in Big Cable Merger Comcastäó»s position that there will be no diminution of cable TV competition in its proposed takeover of Time Warner may be beside the point as Wednesdayäó»s Senate hearing approaches.,0
20140410,"A Private Equity Titan With a Narrow Focus and Broad Aims Vista Equity Partners, whose performance rivals that of the big names in the field, invests exclusively in enterprise software while seeking to transform the companies it holds.",1
20140415,"Tech Companies Commit to Offering a 'Kill Switch' for Preventing Phone Theft CTIA, the industry trade group that represents wireless carriers, said over a dozen companies were dedicated to offering free antitheft software on cellphones.",1
20140421,Airbnb's Huge Valuation Airbnbäó»s new fund-raising round values the company at $10 billion. | A lone guy in an office joins brand-name firms on a list of top deal makers. | A look at the poison pilläó»s relevance. | More fighting over the Volcker Rule.,1
20140422,"Old World, New Tech Despite being hard hit by the financial crisis, European cities remain ahead of their counterparts in the United States in adopting new technology aimed at improving services.",1
20140424,"F.C.C., in a Shift, Backs Fast Lanes for Web Traffic Planned new rules would allow an Internet provider to negotiate separately with content companies like Disney or Google and charge for priority service.",0
20140424,Daily Report: F.C.C. to Propose a Web Fast Lane Planned new rules would allow an Internet provider to negotiate separately with content companies and charge them for priority service.,0
20140424,U.S. Plan for Internet Fast Lanes Contrasts With European Rules A proposal in the United States that would allow Internet providers to charge companies for premium access is in sharp contrast to new rules in Europe.,1
20140425,"Lobbying Efforts Intensify After F.C.C. Tries 3rd Time on Net Neutrality The sparring will be closely watched by every company that depends, even peripherally, on the Internet äóî which is to say, just about every company.",1
20140428,"Updates on Tech Companies and Job Numbers Twitter plans to release its first-quarter earnings, Nokia will announce a new strategy and chief, and data on hiring and unemployment is expected from the Labor Department and from Eurostat.",0
20140428,"Few Consumers Are Buying Premise of Mobile Wallets While numerous solutions are in the market, none have won widespread adoption, as consumers are either unaware of the option äóî or unimpressed by it.",0
20140428,"AT&T Plans to Provide Wireless Internet for Airplanes The company said that would build a new air-to-ground network based on 4G LTE, the same type of technology that many of the latest smartphones use to connect to the Internet.",1
20140430,"Cloud Complexity, Simplified Equinix, a global data center firm, said it would offer a way for companies to tie their corporate systems to huge cloud computing systems like Amazonäó»s and Microsoftäó»s.",1
20140501,"With HD Voice, Better Call Quality Is Coming. Text Your Friends. Phone carriers say HD voice is the solution to a longstanding problem, but will it arrive before we all switch to Skype or just give up calling completely?",1
20140507,Huawei Unveils New Phone to Compete With Apple and Samsung The Chinese tech giant isnäó»t backing away from its efforts to gain ground on the leaders in global smartphone sales.,0
20140508,"With a Change of Heart, California Senate Approves Smartphone 'Kill Switch' Law The California Senate on Thursday voted to approve a state measure requiring smarter antitheft security on smartphones, even though it had decided last month to reject the bill.",1
20140509,"Deutsche Telekom Profit Falls Amid Aggressive Spending in U.S. The German carrier, which owns the T-Mobile brand, reported a 3.9 percent drop in quarterly earnings after investing heavily to challenge rivals like Verizon and AT&T.",0
20140512,"Warnings Along F.C.C.äó»s Fast Lane Time and again, when the government tries to insert itself between the Internet and its users, it gets clobbered. This could end up the same way.",0
20140512,"AT&T Courts Satellite TV With an Eye on Growth AT&T is in talks to buy DirecTV for at least $50 billion, and the two sides are actively working toward an announcement, according to several people with knowledge of the matter.",0
20140513,"AT&T's Deal Strategy Raises Questions The companyäó»s desire for a large-scale transaction is understandable, notes Robert Cyran of Reuters Breakingviews. But would pursuit of DirecTV or Dish Network really make sense?",0
20140516,F.C.C. Backs Opening Net Neutrality Rules for Debate The Federal Communications Commission voted 3-2 to open for public debate new rules meant to guarantee an open Internet.,0
20140516,F.C.C. to Help Small Firms Buy Airwaves The agency said it would set aside certain portions of the airwaves for purchase in auctions by smaller wireless companies.,0
20140516,Big Breaks for Banks Banks continue to stay in business after being convicted of felons. | Pinterest raises more money. | Investors reject Chipotle chiefsäó» pay plan. | Detroitäó»s bankruptcy deadline may be missed.,1
20140519,"Verizon Wireless Names Faster Part of Its Network: XLTE The X refers to an extra-fast, higher-capacity version of LTE available on about half of Verizonäó»s network, including in New York and Los Angeles.",1
20140519,"Options for Rivals in Wake of AT&T's Bid for DirecTV Few industries have been as embroiled in merger mania as telecommunications. Now, with another mega-deal in the works, will there be even more consolidation among others?",1
20140520,Battle Over Darden Leaves Little Room for Compromise A dispute over the sale of Red Lobster is only the latest in Dardenäó»s scorched-earth campaign to fight off activist investors.,0
20140521,"Vodafone, Under Pressure in Europe, Reports Sluggish Sales Over the year, the British telecom faced tough competition and regulatory oversight in its core territory, though its emerging-markets business grew.",0
20140523,"2 Major Time Inc. Magazines Will Run Cover Advertising The ads, tiny strips running along the mailing label area, are to appear on the covers of Time and Sports Illustrated.",1
20140528,"Concentrated Markets Take Big Toll on Economy The excess profits companies can extract from their customers when they face little or no competition &#8212; known to economists as &#8220;rents&#8221; &#8212; may be deepening income inequality, experts argue.",1
20140528,"New Standards for Companies' Revenue Accounting Will Begin in 2017 The new rules will be significantly changed in 2017, with one change specifying how and when revenue can be recognized in different industries.",1
20140529,"Removing the Ads From a Kindle Plus, how to use use your 4G iPad as a mobile hot spot.",1
20140529,"The Flaws of Apple&#8217;s iMessage Because the service comes installed on iPhones, and in this columnistäó»s experience is turned on by default, it is hugely popular. But there are many good alternative services.",1
20140530,"Underscoring Success of Live TV, Music Specials Will Make a Return The revival dovetails with a growing programming trend: a desire among networks to give viewers more shows deemed worth watching &#8212; and discussing on social media &#8212; in real time, making it likelier that commercials will be seen.",0
20140602,Accounts and People of Note in the Advertising Industry Albania has hired StrawberryFrog to create a tourism advertising campaign.,0
20140604,Today in Small Business: The Suitcase Entrepreneur Facebookäó»s small-business boot camp. Things to consider before hiring your first employee. And is the rebirth of American manufacturing a myth?,0
20140604,"T-Mobile and Sprint Zeroing In on a $32 Billion Merger  The deal, in which Sprint would acquire T-Mobile, would create a more formidable rival to the two largest wireless phone providers in the United States, Verizon and AT&T.",0
20140605,Netflix Points at Verizon for Delays in Streaming Netflix said its message was one of many ways it is testing to notify customers about how their viewing experience is affected by their Internet service provider&#8217;s network.,1
20140605,Morning Agenda: Sprint and T-Mobile Near a Deal of Their Own Sprint and T-Mobile have settled on the terms of a $32 billion deal. | A maverick judge leaves his mark. | Valeantäó»s opaque business model has been revealed. | Assessing the effects of a multibillion-dollar penalty on BNPäó»s capital.,1
20140605,"The Biggest Champion of a Sprint-T-Mobile Deal: SoftBank's Chief No one has pushed for a merger of Sprint and T-Mobile harder than Masayoshi Son, the chief of SoftBank. And unlike many of his billionaire peers, Mr. Son isnäó»t afraid of expressing himself.",1
20140605,"In Wake of Telecom Consolidation, Few Deals Are Left A rush of multibillion-dollar acquisitions has reshaped the United States wireless market in the last three years, and it is hard to see what meaningful assets remain.",1
20140606,"Verizon Challenges Netflixäó»s Warning Messages Blaming It for Slow Streaming Service The dust-up comes after the companies agreed that Netflix could pay Verizon to connect directly to its network, creating a faster connection that bypasses the go-between that carries most content through the Internet.",1
20140606,Shifts in Wireless Market May Sway a Sprint Deal The two companies say their merger would add a strong competitor to a market now dominated by AT&T and Verizon.,1
20140606,Daily Report: Changes in Wireless Market May Influence a Sprint Deal The two companies say their merger would add a strong competitor to a market now dominated by AT&T and Verizon.,1
20140606,Morning Agenda: S.E.C. Takes on High-Speed Trading The S.E.C. has called for changes to govern fast trading. | Telecommunication bankers are running out of deals to pitch. | A rally in the bond market has banks worried. | A hedge fund manager sets goats grazing in Detroit.,1
20140606,"Vodafone Reveals Direct Access by Governments to Customer Data  In a privacy report, the British telecommunications company said that the authorities in certain countries had direct access to its networks without having to use legal warrants.",1
20140606,Today in Small Business: Why Burt Was Ousted The economy regains the 8.7 million jobs lost in the recession. An owner gives away a coffee shop. And why the co-founder of Burtäó»s Bees was ousted.,1
20140609,Netflix Investors to Vote on C.E.O.-Chairman Split Shareholders of the media company are to vote Monday on whether to divide the roles of chief executive and chairman now held by Reed Hastings.,0
20140609,"Cyberattack Insurance a Challenge for Business More businesses are buying policies, but losses are difficult to quantify because attackers are constantly getting more advanced.",1
20140609,What a Merged Sprint and T-Mobile Would Look Like Antitrust regulators in Washington will have to assess whether a combined wireless company would be good for consumers.,1
20140609,"Proposal to Split Netflix's Chairman and C.E.O. Roles Fails Investors in Netflix voted down a proposal to split the two roles on Monday, with a preliminary tally showing double the amount of opposition to the idea this year from last year.",0
20140611,Microsoft Protests Order to Disclose Email Stored Abroad The objection to hand over email stored in an Irish data center is believed to be the first time a corporation has challenged a domestic search warrant seeking digital information overseas.,0
20140611,"Daily Report: Microsoft Challenges Federal Warrant for Data Stored Overseas The objection is believed to be the first time a corporation has challenged a domestic search warrant seeking digital information abroad, and it has attracted the concern of privacy groups.",0
20140611,"Even Early Adopters See Major Flaws in the Cloud  Adoption of cloud computing has been slowed by service disruptions, security concerns and regulatory issues.",0
20140612,"Controlling Your Smart Home With One Hub Smart-home automation is a tricky and chaotic corner of tech right now, but two devices offer flexibility at a relatively low price of entry.",1
20140617,"Lawmakers Introduce Bill to Ban Paid Prioritization Senator Patrick J. Leahy and Representative Doris Matsui, both Democrats, filed bills that would ban deals that would give preferential treatment online to content companies like Netflix.",1
20140619,T-Mobile Offers iPhone Tests and Unlimited Music Streaming The wireless carrier&#8217;s chief executive says a potential merger with Sprint would intensify the kind of innovation T-Mobile announced on Wednesday.,1
20140619,"Smartphones Embracing 'Kill Switches' as Theft Defense Since Apple introduced anti-theft technology in September, police in several cities say iPhone thefts have dropped. Now, Google and Microsoft are also adding äóìkill switches.äóù",0
20140627,"Irked by N.S.A., Germany Cancels Deal With Verizon  The cancellation comes after Edward J. Snowden&#8217;s revelations that the National Security Agency had routine access to global data provided by telecom companies.",0
20140627,"Not So Fast on the Use of Google Glass in Britain In a blog post, Andrew Paterson, a senior British technology regulator, said that Glass users were free to use the headset for personal use, but that restrictions would apply for businesses.",0
20140627,"Ergen Sidelined in Battle With Falcone Over LightSquared The bitter battle between the billionaires Charles W. Ergen and Philip A. Falcone over LightSquared, the bankrupt wireless broadband company, appears to be nearing an end. The twist is Mr. Ergen is no longer involved.",0
20140702,European Union Reduces Cellphone Roaming Charges The move is part of plans to transform the blocäó»s telecommunications infrastructure from one based on national borders into a pan-regional network.,0
20140708,"Samsung Foresees a Decline in Profit The electronics company predicted a profit of $7.1 billion for the last quarter, which would be a 24 percent decline over the same period a year ago, and cited slower sales and increased competition in China.",0
20140709,Falcone's Hedge Fund Files Suit Against Dish Network Over LightSquared The legal action is the latest chapter in a bitter fight between two billionaires who have traded lawsuits while the wireless broadband company tries to exit bankruptcy.,0
20140711,"Digitizing the Family History Also, checking the speed of a home broadband Internet connection.",0
20140714,Ernst & Young to Pay Fine in Lobbying Case The audit firm agreed to pay $4 million to settle accusations by the S.E.C. that it broke independence rules with appeals to Congress on behalf of auditing clients.,0
20140715,"Germany 1. World Cup Fever 1,000. The 2014 World Cup was a tremendous hit on television, online and in social media like Facebook, Twitter and YouTube.",0
20140716,F.C.C. Is Deluged With Comments on Net Neutrality Rules The Federal Communications Commission has received hundreds of thousands of comments on a plan that would govern how data is passed along through the Internet.,0
20140716,Morning Agenda: Murdoch Pursues Time Warner 21st Century Fox is said to have offered $80 billion for Time Warner. | The danger of arbitration clauses. | Yahoo to retain more of its Alibaba stake after I.P.O. | Goldman Sachs and JPMorgan Chase second-quarter earnings exceeded analyst...,1
20140717,"A Smartphone for Consumers Who Want Privacy Blackphone is impressive for the level of privacy that it offers, but do consumers need that amount of security from their smartphone?",1
20140721,"Q. and A. With Stuart Elliott Questions about the voice behind a commercial, and the essential nature of Slim Jim placement.",1
20140723,"Economic Data and Solid Earnings Reassure Investors  Of the 23 percent of S.&P. 500 companies that have reported results this quarter, 66.1 percent posted earnings that topped expectations, above the long-term average of 63 percent.",1
20140723,"Verizon Slims Down, to Developersäó» Delight Verizon Communications has been selling many of its massive buildings in New York, which are being converted into condos, medical centers and hotels.",0
20140723,Increase in Wireless Customers Lifts Verizonäó»s Revenue The nationäó»s largest wireless telecommunications company reported better-than-expected revenue on Tuesday after a jump in wireless customers and a surge in tablet sales.,0
20140724,"AT&amp;T Gains Customers, but Its Profit Is Slightly Lower  The communications giant, in reporting its second-quarter results, said its contract-free plans helped attract many new subscribers.",0
20140725,"Sale of Handset Unit Bolsters Nokiaäó»s Profit When adjusted for that sale and other divestments, however, the Finnish company reported a net loss of 26 million euros in the second quarter.",0
20140731,Easier Ways to Make Payments With Smartphones Several new products and services have been released that could make mobile payments more convenient and worth trying.,0
20140731,"Upstart French Telecom Iliad Bids $15 Billion for a Majority Stake in T-Mobile US The move by Iliad, the fourth largest cellphone operator in France, would be a huge test of its financial capabilities and comes as T-Mobile and Sprint have been in merger talks.",0
20140731,"Judge Rules That Microsoft Must Turn Over Data Stored in Ireland Other big technology companies are watching the case, which Microsoft said it would appeal, as a potential threat to their plans to offer cloud computing overseas.",0
20140805,"Sprint and SoftBank End Their Pursuit of a T-Mobile Merger Sprint and its corporate parent, the Japanese telecommunications giant, conceded that antitrust regulators would block a deal.",0
20140806,Morning Agenda: Fox Gives Up on Time Warner Deal Rupert Murdochäó»s 21st Century Fox withdrew its offer to acquire Time Warner. | Sprint and its corporate parent have ended their pursuit of T-Mobile US. | Standard Chartered is again under scrutiny. | Walgreen said on Wednesday that it would acquire...,0
20140806,"No Merger of Sprint and T-Mobile US, but Plenty of Taunts When Sprint officially announced on Wednesday that it had abandoned its plans to buy T-Mobile, John J. Legere, chief executive of T-Mobile, had plenty to say.",1
20140807,"Sprint Names New Chief Executive Marcelo Claure, founder of the wireless company Brightstar, will start his new role next week. Sprint also said it had given up on a T-Mobile US merger.",0
20140807,"The Muddled Road to Overhauling Corporate Taxes Most everyone agrees the corporate tax system is badly broken, but the debate over companies moving overseas shows how hard it will be to make changes.",0
20140819,"In Ratings Game, CBS Going Big on äóÖThursday Night Footballäó» CBS, in partnership with the NFL Network, has mounted what it says is its biggest campaign ever to promote äóìThursday Night Football,äóù a package of eight games.",0
20140820,"Big Deals, Not Such Rich Fees for Bankers This yearäó»s bumper crop of deals is skewed toward mammoth deals, which are not always as lucrative to investment banks as a string of midsize or small deals.",0
20140821,Creating Ads During the MTV Video Music Awards Company executives say 35 to 40 people will work during the show in marketing on the fly with tasks like live commercials.,0
20140821,Today in Small Business: Economics Lessons From 'The Simpsons'  Five small businesses that are excelling on social media. How to use video to make your company stand out. Could an executive order on immigration help start-ups?,1
20140821,"Sprint, With Marcelo Claure at Helm, Aims for Comeback With Price Cuts Sprintäó»s new chief executive just started work last Monday and the company got straight to cutting prices.",1
20140903,"Isis, the Industry Group, Is Changing Its Name Several wireless companies formed Isis in 2010 to encourage the development of wireless payment technology.",1
20140904,"As Football Season Appears, So Do the Fall Campaigns Madison Avenue is bringing out major campaigns intended to put consumers in the mood for fall shopping, with an eye on Christmas.",1
20140908,"Accounts and People of Note in the Advertising Industry DSW of Ohio selects Resource of Columbus to handle some assignments, including redesigning the companyäó»s website.",1
20140910,Wheelies: The Sonata Star Power Edition Hyundai says Paul Rudd will voice its national advertising; Dodge begins delivery of the 707-horsepower Challenger Hellcat SRT.,1
20140911,"Viacom Agrees to Offer 22 Networks on Internet-Enabled Sony Devices Later This Year MTV, Nickelodeon and other Viacom networks will be offered later this year on some Sony devices, including web-connected televisions.",1
20140916,F.C.C. Revisits Net Neutrality Exemption for Mobile Broadband The commission will consider changing a 2010 policy that excluded cellular companies from rules that prevent Internet providers from slowing down or blocking websites and apps.,1
20140917,Today in Small Business: When You Don't Love Your Company Name How being videotaped changes employee behavior. How RadioShack missed almost every opportunity. And does Urban Outfitters offend on purpose?,0
20140918,"Twilio to Send Multimedia to Phones The company, which offers mobile messaging services, said it could now handle images and video, which means things like picture identification can get to your phone for pennies.",0
20140923,"New Leader for Council in Charge of Public Service Ads  Lisa Sherman will be only the fifth head of the Advertising Council, which began 72 years ago as the War Advertising Council.",1
20140923,Today in Small Business: Why Jewelry Stores Hide the Price Tags Ever wonder why jewelry stores hide the price tags? How invoice factoring works for small businesses. And why German companies are on a buying spree in the United States.,1
20140929,"With Perspective From Both Sides of His Desk, F.C.C. Chairman Ponders Net Neutrality Tom Wheeler spent decades as a lobbyist for the cable and wireless industries, experience from which he has drawn in creating highly scrutinized policy guidelines for ensuring equal access to online content.",1
20140929,"Revenue at Biggest 100 Law Firms Rose 4.3% in 2013 A surge of corporate mergers and acquisitions, coupled with consolidation among law firms, helped the largest 100 law firms globally to record earnings last year, according to The American Lawyer.",1
20141001,"As PayPal Spins Off, Apple Pay Signals New Era at Cash Register The swift reaction by companies in the weeks since Apple Pay was unveiled makes clear that how we normally pay for goods and services is ripe for transformation.",1
20141002,Wheelies: The Upscale CR-V Edition Honda begins sale of its refreshed 2015 CR-V crossover; E.P.A. downgrades fuel economy rating on 2013-14 Mercedes-Benz C300 4-matic sedans.,1
20141002,"How to Get More Room in the Sock Drawer: Sell Your Cellphone Mailing your phone to a reseller, handing it to a cellphone store or putting it up for sale online can reduce or fully cover the price of an upgrade.",1
20141002,"AT&amp;T and Verizon Among Wireless Carriers Planning to Bid on Airwaves Scheduled to begin on Nov. 13, the auction by the F.C.C. is expected to raise at least $10 billion.",1
20141002,"AT&T Wants You to Put Down the Phone, and Head for the Cloud AT&T seems to want to kill desk phones, rip up its network of traditional switches, connect to cloud computing and even build software-based systems.",1
20141002,E.U. Telecom Companies Look for Room to Grow Senior executives called on regulators to allow more consolidation within the sector as a way to help Europeäó»s economy.,1
20141009,"G.E. Opens Its Big Data Platform General Electric, which said that sensor-equipped machines will bring in $1 billion for the company this year, will begin helping other companies do big data analysis.",1
20141010,"Shunning Wall Street Norms, Blackstone to Spin Off Its Advisory Group The business will merge with a fledgling firm founded by Paul J. Taubman, the former Morgan Stanley investment banker, who will run the combined firm as chief executive and chairman.",1
20141010,"Blackstone's Move Could Set Off a Trend The deal may give other merger practitioners ideas. The rise in global mergers may spawn a super-boutique or entice a big bank to buy an independent firm, Jeffrey Goldfarb of Reuters Breakingviews writes.",1
20141013,"Tired of Being Rebuffed, France's Iliad Ends Bid for T-Mobile US The French telecommunications company ended its pursuit, despite having increased the size of the stake it was willing to acquire and the price it was willing to pay.",1
20141014,"Specialists in a Changing America Eight independent agencies and companies that create ads aimed at minority, multicultural, urban and youth markets are coming together.",1
20141017,"Cord-Cutters Rejoice: CBS Joins Web Stream  The moves by CBS and HBO signal a watershed moment for web-delivered television, where viewers have more options to pay only for the networks or programs they want to watch &#8212; and to decide how, when and where to watch them.",1
20141021,"As Apple Pay Arrives, Witnessing the Next Step in Money. Maybe. Commerce experts say they think the involvement of Apple could be the impetus that moves mainstream consumers to digital payments.",1
20141021,"Verizon Reports Higher Profit During a Price-Cutting War Amid a price-cutting war in the American wireless industry, the Verizon juggernaut keeps growing, even though its prices are generally higher.",1
20141023,Making a Name on Horseback Among those competing in the top ranks of equestrians are young women with well-known and wealthy parents.,0
20141023,"AT&amp;T Net Drops, but Customers Stay  Strong customer growth suggests that a price-cutting war in the wireless industry is not eroding AT&T&#8217;s business.",0
20141027,Apple Pay Is Disabled by Rite Aid and CVS as a Rival Makes Plans A consortium of merchants plans to introduce a payment system next year that will supplant the use of credit and debit cards.,0
20141029,AT&amp;T Accused of Deceiving Smartphone Customers With Unlimited Data Plans The Federal Trade Commission said smartphone customers who signed up for an unlimited data plan often found their data speeds reduced if they were in the top 5 percent of users.,0
20141029,"F.C.C. Proposal Would Allow íæ la Carte Internet Video Services The proposal by Tom Wheeler, chairman of the Federal Communications Commission, would allow some so-called over-the-top online video providers to carry cable and local broadcast stations, provided they could agree on financial terms.",0
20141103,"Journalism, Independent and Not SugarString, a Verizon-run website, highlights problems with the blurring of news and advertising, while The Texas Tribune, a nonpartisan news organization, is thriving.",0
20141103,Europe Shifts on Priorities for Telecoms The new European Commission is prioritizing more investment and costlier Internet and cellphone services rather than affordability and antitrust concerns.,0
20141103,"Sprint's Tough Quarter Highlights Lost Promise of T-Mobile Deal Even before Sprint abandoned its pursuit of T-Mobile, analysts said the embattled wireless carrier needed a huge shot in the arm äóî like that attempted merger äóî to reverse its fortunes.",0
20141104,"Layoffs at Struggling Sprint Losses at the company, the third-largest wireless carrier, were more than triple what analysts expected.",0
20141104,"Verizon Wireless Under Fire for Ad-Targeting Program The cellular provider uses a unique identifier inserted into its customersäó» web page requests to tailor advertising to them, raising concerns by online-privacy watchdogs.",0
20141106,"Effort Begins for More Say on Directors Scott Stringer, the New York City comptroller who oversees five pension funds, is leading a drive to let shareholders nominate board directors.",0
20141107,"Deutsche Telekomäó»s Net Profit Drops 14% Under Weight of Investments Spending on high-speed mobile and broadband networks, coupled with continuing economic malaise in some European markets, led to the decline.",0
20141111,Obama Asks F.C.C. to Adopt Tough Net Neutrality Rules President Obamaäó»s comments were his most direct effort to keep cable and telephone companies from providing special access to some content providers.,0
20141112,"Net Neutrality Debate: Internet Access and Costs Are Top Issues After President Obama urged the F.C.C. to set tougher net neutrality rules, questions loom about decreased competition and the cost of monitoring.",0
20141113,"In Net Neutrality Push, Internet Giants on the Sidelines Companies like Facebook and Google have stayed away from mobilizing their users to support an issue that primarily affects smaller Internet upstarts.",1
20141113,"Sony to Introduce Web-Based TV Service, PlayStation Vue The new subscription service offers a personalized, searchable way to watch live and on-demand television delivered over an Internet connection.",1
20141113,"Today in Small Business: Avoiding Bad Yelp Reviews Did this äóìcereal milkäóù start-up target the wrong market? Should small businesses have to offer health insurance to part-time workers? The ultimate list of start-up competitions, hackathons, business-plan contests and more.",1
20141117,Actavis and Halliburton Deals Make for Biggest 'Merger Monday' of 2014 Merger Monday turned into mega-merger Monday as more than $105 billion worth of deals were announced.,1
20141120,Today in Small Business: Why Typewriters Are Coming Back What the Uber scandal says about start-up culture. How social entrepreneurs are changing the world. An experienced entrepreneur talks about work/life imbalance.,1
20141124,Bidding in Government Auction of Airwaves Reaches $34 Billion Prices are likely to rise further because the auction has no definite end and could continue for days or weeks.,1
20141125,"Investors Show Optimism for Global Growth The Dow Jones industrial average edged up seven points, less than 0.1 percent, to 17,817.",1
20141203,Today in Small Business: Pregnancy Discrimination Private-sector hiring fell shy of estimates in November. There is big business in ugly Christmas sweaters. And the value of the worldäó»s largest truffle.,0
20141204,"Verizon Shuts Down SugarString, Site That Had Drawn Journalistic Criticism SugarString ran afoul of the public when The DailyDot reported in October that an editor recruiting journalists was warning them that the site would forbid reporting on äóìspying and net neutrality.äóù",0
20141210,"U.S. Market Steady After Oil Rebound, While Foreign Indexes Fall A slump in European and Chinese stocks weighed on the market, but the Nasdaq ended higher as small-capitalization stocks rallied.",0
20141211,"Verizon Says Investment Will Be Unaffected by Net Neutrality Policy Francis J. Shammo, Verizonäó»s chief financial officer, said the company planned to continue to invest in its FiOS fiber-optic network and its wireless systems regardless of the outcome of the broadband debate.",0
20141212,"Moving Contacts From a Flip Phone to a Windows phone Plus, how to remove credit card information from Apple Pay on the iPhone.",0
20141215,"Tech and Media Companies Back Microsoft in Privacy Case A broad array of organizations in technology, media and other fields äóî including Apple, Amazon, National Public Radio and Fox News äóî rallied behind Microsoftäó»s effort to block American authorities from seizing a customeräó»s emails stored in...",0
20141216,"Dozens More Companies Sign Up for Apple Pay The new companies who recently agreed to work with the service include SunTrust, USAA and Staples. Ten more banks, including TD Bank North America and Commerce Bank, will back the new form of payment on Tuesday.",0
20141217,"A Home for Soccer, and Renewal, in Washington  The District of Columbia Council is expected to approve financing for a $300 million Major League Soccer stadium to be built near the Anacostia River.",0
20141224,"Ireland Lends Support to Microsoft in Email Privacy Case In a legal brief supporting the tech giantäó»s appeal of a search warrant for communications stored at a Dublin data center, the Irish government said that courts in the United States should respect the sovereignty of other countries.",1
20141226,"A Conversation With Glenn Lurie, AT&T Mobility's New Chief In an interview, Mr. Lurie shared some of his thoughts about AT&Täó»s future and the state of the wireless industry and those äóìsupercookies.äóù",1
20150102,A Day With Apple Pay The success of Apple Pay will in part be determined lies in the hands of the people behind retailersäó» counters. How are those people doing two months after the service was introduced?,
20150107,"Market Continues Slide as Investorsäó» Unease Rises Oil prices kept dropping, below $48 a barrel in New York, and disappointing data on the U.S. services sector and factory orders also took a toll.",
20150107,"Silver Lake Makes Big Bet on Red Ventures, a Digital Marketing Company The private equity firm Silver Lake plans to announce on Wednesday that it has invested $250 million in Red Ventures, which helps companies like DirecTV and MetLife acquire customers.",
20150107,"Following T-Mobile, AT&T Allows Some Customers to Roll Over Unused Data AT&T said on Wednesday that customers that have subscribed to its shared data plans would be able to roll over unused data from month to month.",
20150116,"Google Said to Be in Talks to Acquire Softcard, a Mobile Payments Company An unsuccessful e-commerce start-up may sell to one of the largest Internet companies in the world.",
20150120,"Shifting Politics of Net Neutrality Debate Ahead of F.C.C. Vote A simple fight over big government versus small has put Republicans in the awkward position of defending cable giants, one of the nation&#8217;s most maligned industries.",
20150120,2 Wall Street Deal Makers Form an Activist Fund With a Twist Douglas L. Braunstein and James C. Woolery plan to work hand-in-hand with management and boards rather than threatening to wage proxy fights.,
20150126,"Verizonäó»s Mobile äóÖSupercookiesäó» Seen as Threat to Privacy Advertisers, and possibly other third parties, are finding ways to exploit a hidden tracking mechanism that Verizon Wireless users cannot delete.",
20150126,"Why Apps for Messaging Are Trending People are spending more time on messaging apps, which many say allow for multimedia exchanges and commerce in a more intimate setting than older social media sites.",
20150126,"Cablevision to Introduce Wi-Fi-Based Phone Plan Cablevision will offer a low-cost mobile phone service providing unlimited data, talking and text for as low as $9.95 a month, but coverage could be spotty.",
20150126,"Daily Report: Why Messaging Apps Are So Hot People are spending more time on messaging apps, which many say allow for multimedia exchanges and commerce in a more intimate setting than on older social media sites.",
20150127,"F.T.C. Says Internet-Connected Devices Pose Big Risks The agency said the devices, which make up the so-called Internet of Things, also raise serious security and privacy risks that could undermine consumersäó» confidence.",
20150128,"Stylish Plans for Sleepy, Industrial Red Hook Estate Four, a Los Angeles property developer, intends to create a 12-acre mixed-use project in a gritty neighborhood on the Brooklyn waterfront.",
20150130,Verizon Wireless to Allow Complete Opt Out of Mobile 'Supercookies'  The wireless carrier is under pressure from privacy groups after it introduced tracking code that canäó»t be deleted by consumers.,
20150130,"When Consumers Give Up Their Right to Trial in Financial Disputes  If you have a credit card or cellphone, thereäó»s a good chance youäó»ve agreed to settle claims through arbitration. And businesses have the advantage in arbitration, Jeff Sovern writes in the Another View column.",
20150203,"Morning Agenda: The Road to S.&P.'s Settlement S.&.P.äó»s settlement ends a heated, two-year fight with regulators. | President Obamaäó»s corporate tax reform irks the business world. | Slump in oil prices brings pressure. | Ally chief steps down.",
20150204,Verizon Wireless Joins the Mobile Discount Parade The company said just a few days ago that it did not intend to compete with the aggressive price cuts of other wireless carriers.,
20150205,"British Telecom Giant BT to Buy EE for $19 Billion The former British telecom monopoly agreed on Thursday to buy EE, Britainäó»s largest cellphone network, from Orange of France and Deutsche Telekom of Germany.",
20150205,Morning Agenda: Idea of Forgiving Greek Debt Returns Talk of slashing Greeceäó»s debt load has returned. | S.E.C. commissioners are split on waiving financial industry punishment. | The chief executive of Caesars Entertainment is stepping down.,
20150206,Verizon Sells Wireline Business in Three States to Frontier The company says it wants to concentrate on the East Coast wireline business and will focus on expanding its FiOS broadband and high-speed Internet business in that region.,
20150206,"Lawmakers Call for Investigation Into Verizon's Use of Mobile 'Supercookies' Three senators sent letters to the Federal Trade Commission and the Federal Communications Commission, saying that the tracking technology may violate consumersäó» privacy and asking regulators to investigate Verizonäó»s practices.",
